temperature,blood_pressure,blood_oxygen,disease
37.89252695060107,89.31805983731621,95.64209026602116,Milk Fever
40.54464471055416,99.08367325473412,97.45958094895832,Mastitis
39.48350768712142,95.68379783617239,91.17269043161343,Respiratory Disease
38.69744276845016,104.84090031725054,98.7179695808828,Healthy
37.41002206461391,75.58120554359873,91.38224893419614,Milk Fever
40.50238400920893,94.32650686952056,93.22301592962417,Heat Stress
36.624898711333564,81.99372628456119,93.267432548933,Milk Fever
39.99226922419642,97.86641340770377,96.39123642371901,Mastitis
40.227641989969314,96.76168818732523,93.99637685906228,Mastitis
38.73188595700802,107.88952557140071,98.39810166367553,Healthy
37.41339176048784,73.97196573454079,86.01399954275806,Circulatory Shock
39.6602226708362,104.99346410484185,91.49667844479801,Respiratory Disease
39.75878581541954,92.44995723931979,97.78611940421592,Mastitis
39.63893822457705,102.62750652096501,94.69447108480925,Mastitis
36.873615796380996,73.28433916454692,90.29860317953145,Milk Fever
36.04709944471911,69.06569292675316,89.44351619557037,Circulatory Shock
36.70901512528545,73.39553879516244,94.51941848585257,Milk Fever
37.56816957051219,107.9234538321851,97.41703717986573,Healthy
37.0266735726948,79.019363729048,91.76538678363671,Circulatory Shock
39.207348130178005,97.24622577680793,88.52826581323232,Respiratory Disease
40.13505736516721,99.04792285080853,93.58614223707268,Respiratory Disease
38.11342941662141,110.52805321872226,96.3736576275976,Healthy
38.41312785712234,87.26053896299247,91.44307225443322,Milk Fever
40.36872758134555,87.60911273102788,85.39955738472395,Respiratory Disease
36.88216735568341,65.37108212419359,83.50847101196305,Circulatory Shock
36.21496505441342,78.4439944767137,86.84922555903081,Circulatory Shock
38.06724548488686,83.65674532057798,95.52321138743777,Milk Fever
36.22677437900588,79.56447337162749,90.61896148654392,Circulatory Shock
40.63763464574601,90.02882947395821,90.56861082620756,Heat Stress
38.8595315776421,111.4121949327766,96.73638519515254,Healthy
36.927923461681594,70.74350576099292,93.66303704425091,Milk Fever
39.198242666287534,103.90235014685092,91.54563229515611,Respiratory Disease
37.14715520807902,70.88693723907203,91.09732590537932,Milk Fever
40.04732318024171,93.84982627336075,88.43416949042967,Respiratory Disease
41.872326083101996,89.74165088647156,90.83191517467982,Heat Stress
39.79143668525806,93.36528161805151,91.8207230986489,Respiratory Disease
37.17095322112174,78.23726930772904,93.10644394262677,Milk Fever
36.845844995254524,89.67691845695092,94.56762857775216,Milk Fever
40.69388958071525,96.04932634922939,95.30342380724818,Mastitis
39.4469696919934,100.53720653796563,86.79415116050218,Respiratory Disease
40.366836669041135,102.42661248311414,94.73340069194066,Mastitis
38.92087286607579,103.54299578894772,96.51166624675747,Healthy
38.12838817425682,113.12957214663005,99.59765512328025,Healthy
40.00646206422868,100.7040573582565,88.75037797462507,Respiratory Disease
40.38724761959092,92.29082036442631,94.39472777480238,Heat Stress
37.38318065394183,74.71116396535834,88.90139997067644,Circulatory Shock
38.58913700058399,114.18121038901833,99.65876859716408,Healthy
37.77184959924849,102.42769878844858,98.91599206649313,Healthy
40.57037319202009,94.26643459002544,95.39183356980662,Heat Stress
39.56985078348406,104.45713209420686,88.99525028241885,Respiratory Disease
38.38844734894757,80.33601189381248,90.93240677243409,Milk Fever
41.06696041748957,93.3603890502512,92.51017823057276,Heat Stress
37.65116700206614,119.42790188083279,98.2614582429597,Healthy
37.005359255478695,87.35657004329866,91.63016769701555,Milk Fever
39.73053656426631,93.2291566812848,96.86976208666913,Mastitis
38.95420564991306,103.47049029973017,95.55756106160638,Healthy
39.889733993290704,94.58081451349227,91.37332601138701,Respiratory Disease
36.577944727936845,82.37193923002204,90.46146383241201,Milk Fever
37.14637956966359,87.91338425275787,90.97707945167457,Milk Fever
36.848077740148796,76.5378646765118,80.19567082143806,Circulatory Shock
37.404220479897795,65.83306370789398,84.55584819042407,Circulatory Shock
38.926071459614874,110.83801894756716,96.23489399536,Healthy
37.47712232116968,72.06995007187135,92.79980621970113,Milk Fever
40.18764713619716,94.62161705748993,97.5840335333744,Mastitis
37.078810261408826,86.2257770789208,94.56484524858647,Milk Fever
40.25364093074956,94.0817532231152,93.22553880761838,Mastitis
36.87312771926932,83.07609318768661,92.56458642696128,Milk Fever
38.62141407026438,115.3860978728268,95.97916542067135,Healthy
41.821668453979505,82.42529786718273,94.9750906796995,Heat Stress
38.594409267507096,112.26822778421416,95.52736849978315,Healthy
37.855840187603995,109.9392696581166,98.38906600155022,Healthy
38.01318786802826,74.0852951666601,92.7752039122698,Milk Fever
38.45614485224731,110.8259267060214,96.46744411604061,Healthy
40.18785980763336,85.56914783687844,85.2232839703831,Respiratory Disease
40.10679107836081,107.91379888533233,93.93240521117438,Mastitis
39.18849171836938,97.68001534831976,85.93486411250929,Respiratory Disease
40.260635976182584,86.84668164921982,94.86438279138248,Heat Stress
37.51379557742494,115.40814835615586,99.59038276099575,Healthy
37.91108283103081,101.17101858487959,96.32663068777734,Healthy
38.25329251549687,117.73849800418539,97.82037014416758,Healthy
37.336017893408204,72.45181795885047,82.78614260220326,Circulatory Shock
38.47126724017541,76.22490505157194,90.79370224805763,Milk Fever
40.29454316887543,90.61180431948738,90.07123426431566,Respiratory Disease
38.636769165696556,114.38403556544527,95.29762350173885,Healthy
36.339690905637084,72.97466964890796,83.4279040349946,Circulatory Shock
37.860218428167286,102.72879505113467,98.12391931394701,Healthy
40.69743979581378,93.97289153794812,92.80049801313925,Mastitis
37.675347061062546,110.70620262905183,96.94082853063497,Healthy
40.359302435910685,86.91657140619188,93.39334489935833,Heat Stress
38.47677975727973,80.98550016256497,91.30347943488528,Milk Fever
40.537723089958014,92.78525766362725,91.62035079660933,Heat Stress
36.97524243512084,80.40817529365198,93.6170684807181,Milk Fever
40.49925778456277,93.4058052010851,85.18922326497642,Respiratory Disease
39.75167955123802,100.77103684016512,91.9897606693536,Respiratory Disease
38.59799091271711,117.45891671752817,99.53127290260518,Healthy
40.47275723017803,107.31124766344408,96.42279448373984,Mastitis
41.60642424648819,91.85969495510987,90.07241961180371,Heat Stress
38.61815921127649,107.20272814943038,95.26177510093736,Healthy
41.40069577773314,98.65296201084956,92.70591901589006,Heat Stress
38.02844096768462,88.88975759690487,93.3778890270916,Milk Fever
40.0496344228903,91.70750845581912,92.66467803105243,Heat Stress
38.90974818542021,104.30403744034476,98.37065147768031,Healthy
40.14504463390896,98.94613798473924,90.39535299019184,Heat Stress
40.43167154227948,88.18566074698917,93.57859784436826,Respiratory Disease
40.264781014325685,100.22227276979001,93.10460794016574,Mastitis
40.9309739448794,97.75635280671638,91.9179123735318,Heat Stress
40.623024598027975,92.78772842908197,94.97118155748905,Heat Stress
38.88374907176594,100.24216950469776,95.95053824891863,Healthy
40.11185270025645,85.24832163392429,92.61728650272028,Heat Stress
40.506639735628966,105.19647316856776,93.71242441078053,Mastitis
37.406599477293085,86.79248991723122,90.44170956920209,Milk Fever
38.5682688320213,113.87364451562978,98.63335496035161,Healthy
36.795694500061224,75.64129043144862,90.87223346931786,Circulatory Shock
39.52195299923282,99.75906240505877,92.29062377406305,Respiratory Disease
41.84931721916449,89.94334561435372,94.22946679638801,Heat Stress
40.30333072231951,102.64792512931017,97.64800635672141,Mastitis
41.53752836144232,92.94444566795711,92.24139771623449,Heat Stress
38.44670793899589,108.18668012630086,96.49959555753492,Healthy
39.9536292669178,103.3775306208137,93.54487529895482,Mastitis
36.54792277024854,86.7874172707578,91.95587426261287,Milk Fever
41.61540473808812,91.22711648378676,90.81559648420392,Heat Stress
38.59351075206148,108.55546267471725,99.35289212523003,Healthy
40.163876878076294,84.89490159273855,92.96897073972852,Heat Stress
40.429686918761945,100.14301160614879,88.65690728661022,Respiratory Disease
37.98443470941187,116.03456166139584,98.08533258058901,Healthy
41.61421404063903,98.08069972909118,90.92810908910917,Heat Stress
39.33168489433352,101.47448572273974,92.29919520363003,Respiratory Disease
40.312641446401344,108.16037090843325,92.13108027191721,Mastitis
39.78281090862388,96.63943009471691,92.27090818647375,Mastitis
38.00854468657305,100.91484067625025,95.55494734606741,Healthy
39.31479701591868,90.61766546135199,90.61982434465953,Respiratory Disease
40.05167794444002,97.00635416315198,93.33370292809441,Heat Stress
39.733794776970925,88.20148210973461,89.26935375977158,Respiratory Disease
37.43879022968778,70.34096709380266,87.15655799242839,Circulatory Shock
38.99495525561086,114.32301348446387,96.47309698173096,Healthy
39.97632455038638,103.26292497950418,95.38756448774193,Mastitis
41.52201196589911,92.61177394617087,92.43371634153266,Heat Stress
37.39945461664757,78.5256181250907,94.78902481570707,Milk Fever
39.59623198863394,90.14354272048854,93.44729972359568,Respiratory Disease
37.05741469124142,72.67116531726967,94.18682819096645,Milk Fever
37.72880856437139,114.75016718918013,99.5394939688981,Healthy
36.60246776581806,61.13430276564451,82.60952412324674,Circulatory Shock
39.68114489006631,94.47520307477441,90.64959462006038,Respiratory Disease
40.91926550871292,90.54912927443465,91.05653572766312,Heat Stress
39.62410525342729,90.2772427182572,92.67438216305608,Mastitis
39.8725643905547,92.86562917405283,96.54665936225095,Mastitis
40.12205210901239,90.17168443105548,85.20796167508732,Respiratory Disease
39.99868423572307,106.5212936909657,96.31547120345499,Mastitis
41.44911581831764,87.28242113683011,90.17002470230031,Heat Stress
38.2675161631735,113.29823448974436,95.02181634825155,Healthy
38.978475681165904,112.37222756430369,95.50318739261766,Healthy
41.74004985104033,94.17531264691308,91.57947704898326,Heat Stress
40.75238093753924,96.65988277106001,91.0717732605258,Heat Stress
38.13815465792462,110.05132152926885,97.97565837452841,Healthy
40.6436704380123,92.61434647179514,94.8141496383073,Mastitis
40.17223222101275,80.93369639798547,93.08180030357191,Heat Stress
39.898892675948176,107.61790321089505,95.88818190833129,Mastitis
40.55170939162621,94.37427777813079,93.16974962899178,Mastitis
37.3349962238717,73.23164042751186,80.6594944958008,Circulatory Shock
40.45943256736646,91.54040803381116,92.1905020397064,Heat Stress
40.73310237475845,94.29404632764515,91.88020616674368,Heat Stress
38.66269923504167,110.57874268054424,97.42348143565023,Healthy
38.404602769202214,85.93097108092996,94.62293615100778,Milk Fever
40.17930446247136,82.79441133957909,94.3465340416159,Heat Stress
40.60613912865602,98.3819894583417,95.79033450995951,Mastitis
36.10426169477279,67.55976232419923,84.66156371133195,Circulatory Shock
40.319687812592186,97.03299744683811,96.39567619544239,Mastitis
37.366627697361075,72.28763279513507,86.84287330934961,Circulatory Shock
37.886831528149806,101.29707188965936,96.96597600513961,Healthy
39.78158360853838,106.78293216141505,94.05241660794533,Mastitis
37.22649235712436,84.77305301176284,90.36468701177643,Milk Fever
37.22023543097801,73.53227385148246,93.16013615355811,Milk Fever
39.32571060605651,96.2816984337725,87.85250759772026,Respiratory Disease
40.096928464951645,94.2414398449586,90.22921670254435,Heat Stress
41.83958514355887,96.3885570734073,94.26103959954096,Heat Stress
38.449652185909905,112.41831035534955,97.8022031549022,Healthy
38.27818593261505,117.02413828097538,95.39703292321515,Healthy
36.73223393413096,78.7493437562749,83.23660404899047,Circulatory Shock
38.08580455665927,78.75195487507587,91.96985226214747,Milk Fever
36.82195169519089,73.47730787839376,84.6579373755238,Circulatory Shock
39.691027460223204,100.28491241704761,91.8082991095637,Respiratory Disease
41.53446678831845,81.08095254699452,93.51072996556275,Heat Stress
40.397859559590074,99.65304822987139,90.69867314450826,Heat Stress
36.85900587478668,70.72112708654174,89.12638642525323,Circulatory Shock
39.78012402482488,102.60262706867283,91.92268110996335,Respiratory Disease
37.35750281668271,89.61080608062709,92.33020126602929,Milk Fever
36.293968083737504,79.75546664274245,91.66296956150822,Circulatory Shock
38.158457131058455,101.6022969276935,97.53705969358904,Healthy
36.84707383927777,72.73760639383656,93.11455038203837,Milk Fever
36.85123106866233,84.60150333206659,90.63349627742657,Milk Fever
39.37280361589064,85.80975648656609,93.07334664625616,Respiratory Disease
37.8558736312452,104.4153922557752,96.52375547693066,Healthy
40.51711452728049,85.05531719902328,90.76220145583939,Heat Stress
36.702152984743485,83.44297373864813,91.31804806796825,Milk Fever
38.1169205789543,89.62656582276885,95.46761873390106,Milk Fever
40.45628129680155,99.10069044526665,90.08760063958584,Respiratory Disease
38.065416644137365,108.28259505057854,95.37802520308375,Healthy
38.16229575206007,100.09879961868819,95.58069480100262,Healthy
40.921165101389334,83.00990996145171,91.63480310419858,Heat Stress
36.60088403597972,72.22661506605705,84.76090365515287,Circulatory Shock
38.692779292153055,106.78900385085612,95.569191967383,Healthy
37.35220030796172,89.27906850776574,92.58991057556376,Milk Fever
39.494124986061664,100.68123559656958,87.23868939662064,Respiratory Disease
36.54223264494787,73.70813246080643,89.56127432683815,Circulatory Shock
40.63509525060285,99.50179745733536,96.06123365496546,Mastitis
39.496189487141486,98.11592559799439,88.43458939758943,Respiratory Disease
39.82807341949689,94.04587898316407,94.30709488223759,Mastitis
38.72583330030182,113.75771444601627,99.35602241131527,Healthy
39.610213937035276,102.10628928725876,85.56730287249785,Respiratory Disease
40.57480506769097,83.16566101398747,93.65824917322055,Heat Stress
40.733275400192916,92.11398480919752,93.01840993579216,Heat Stress
39.96916698381553,98.30886001184179,94.12083915236433,Mastitis
40.34509302606896,94.73847987793447,97.90004461048537,Mastitis
37.533703962480175,101.85981279646265,99.50970098374574,Healthy
36.75937760174599,77.18363780221352,87.89711073127602,Circulatory Shock
39.027533586568715,94.72818197982173,90.7995654605368,Respiratory Disease
37.66301661924815,89.06509711441669,94.62788179935008,Milk Fever
38.61906731889813,102.13186060615982,98.1170297907972,Healthy
38.37181117063963,74.5292938335479,91.22189184673967,Milk Fever
40.75185768538344,91.09465413849972,94.53766126244935,Mastitis
41.89237378798252,92.35626389178573,91.51351700313103,Heat Stress
40.61873712416003,89.64847203189458,93.63729985332459,Heat Stress
40.173558151895186,103.94048332008599,96.48512382047903,Mastitis
39.519160861173596,86.92492982281433,86.3354684039573,Respiratory Disease
39.80220146537875,96.81179315477169,90.22995620228107,Respiratory Disease
38.85382936001935,103.35238432576635,95.35855944423825,Healthy
41.65522052269831,88.0557106809299,91.36102261395297,Heat Stress
36.85654961664408,78.11042310407072,91.59089401330206,Milk Fever
40.03881312047404,108.18404272412974,92.7222688970332,Mastitis
40.91922950346585,93.74873721881735,91.5476370407214,Heat Stress
37.08489092199479,78.09032806230263,95.15910883149398,Milk Fever
40.46402088839819,93.34097456641801,86.60409789020426,Respiratory Disease
37.084551646276196,60.95467579357512,81.7310157693991,Circulatory Shock
39.31804177575334,94.90343184493332,93.98005949038058,Respiratory Disease
38.850627085744996,106.91766113905913,98.35366155952917,Healthy
36.964112850602135,78.16577246974657,80.15760048451921,Circulatory Shock
41.63672128279043,90.2686899425164,90.12240966412924,Heat Stress
38.188703634357395,104.6389419223195,95.61460339232694,Healthy
38.9772617984435,113.20605439402676,96.23670157909541,Healthy
40.78703490651085,108.97961334094003,97.79973332537665,Mastitis
39.77859960800778,98.37390286655369,92.84830132529804,Mastitis
40.50640232673995,99.29380957656922,94.25959844060547,Heat Stress
37.8727337097217,101.96165161568489,98.15460895114582,Healthy
38.40472816419958,108.19809779392577,96.72670976122444,Healthy
36.2149439871464,66.51333464556188,91.93819768474151,Circulatory Shock
36.170476891967525,77.74814947937926,81.76761614854271,Circulatory Shock
40.407022216663776,91.4481545193553,93.49999745993111,Heat Stress
36.61193111452401,88.50659473749197,94.41632408689674,Milk Fever
40.60830001569955,95.9530055513656,97.49488608914446,Mastitis
40.97053348468524,85.49410065614288,94.25206031979305,Heat Stress
39.84468989083807,97.53287366623516,90.77916232177834,Respiratory Disease
39.41087230594486,88.68662697976383,93.46361235035967,Respiratory Disease
38.64368802861104,114.74714154775599,97.6482986197281,Healthy
37.77239657520214,113.18707844411566,99.26892460852333,Healthy
36.9332964694202,62.47521332168022,81.37577363626612,Circulatory Shock
40.7568625622777,99.56982140214379,94.26321069474584,Mastitis
38.3315310787671,103.64235831377398,99.10599141275114,Healthy
39.63854079216707,106.87758822461858,92.58566022865395,Mastitis
36.202859741977086,77.42028574787498,83.07776631641727,Circulatory Shock
41.8863916993869,82.09321267815793,94.86259748143902,Heat Stress
40.51608969483331,105.51010593438,92.86544012670862,Mastitis
37.16742969695159,89.502038022004,93.05866106822107,Milk Fever
36.34797747747553,70.89376186867953,88.43057696664532,Circulatory Shock
39.91293232017779,98.05478969493662,96.80082549651246,Mastitis
40.26514169356357,87.84123218886124,88.44759108477201,Respiratory Disease
41.71230724398932,99.19184295218469,94.8081123496215,Heat Stress
36.6295443990504,71.87449732119433,92.47138978565962,Milk Fever
41.813733154679674,86.53243811496017,94.80218513073207,Heat Stress
39.61401738132359,89.57884672278891,89.08649790348595,Respiratory Disease
37.04000999293003,81.14690129432934,92.34500129560332,Milk Fever
37.814023985005065,101.20284685201571,99.45936072405368,Healthy
41.23916518565417,81.01014941664565,91.5108882120548,Heat Stress
38.01689191399973,75.69817246083531,93.31822706393761,Milk Fever
37.9254360059171,85.64883270400387,91.1653975781735,Milk Fever
40.82914015296981,92.66364251335047,97.334003664888,Mastitis
37.47589581851413,83.1364461302842,94.8354338821134,Milk Fever
40.036162184411374,98.07906130379779,93.73644765826486,Heat Stress
40.51046812621236,101.71175367745225,93.31263025046528,Mastitis
36.60042624291515,77.44675636770762,95.13950666536475,Milk Fever
36.176859467730424,71.54404472251915,90.23488505270498,Circulatory Shock
40.17754653391246,81.44458696544956,91.18172178125232,Heat Stress
40.662866077752426,96.88183235698884,96.10057649094362,Mastitis
37.86308290726725,115.05433279115283,96.19937056377972,Healthy
39.810043788391035,99.08847242954974,85.27357673330374,Respiratory Disease
36.405003721681794,64.64257204206211,89.077806189199,Circulatory Shock
41.62293187830336,87.46889182290872,95.97362521082104,Heat Stress
40.360924799103515,100.91391937626051,94.40213976103898,Mastitis
40.69125407407232,95.39544614771171,95.68302370106036,Heat Stress
39.89035489697785,109.74672317159092,95.39249563851523,Mastitis
40.30282088787217,98.24509122202312,94.40041109600944,Heat Stress
40.070318500542385,83.65250260506203,91.49975388743697,Heat Stress
38.07470779237425,118.66226662687116,98.47297713626642,Healthy
39.96892729666807,95.01938603717737,87.59143973354273,Respiratory Disease
38.24755165910922,116.23539576180275,96.98918312751078,Healthy
40.126909675406615,86.10435253500812,90.91050435811057,Respiratory Disease
39.69755298709601,96.4419963394325,85.52731798939122,Respiratory Disease
38.12815578733811,119.966950227859,99.60497260548289,Healthy
36.80913977186435,72.91067981760297,84.58206915873352,Circulatory Shock
36.57599567460949,85.14964649480238,91.9163047010021,Milk Fever
40.36619239576493,91.30112993215198,91.01140361910169,Respiratory Disease
38.07764659290289,109.630447030251,99.54813409718297,Healthy
40.40484841748701,89.82413549256046,91.58210585666744,Respiratory Disease
39.951082584016476,96.75123544299596,87.31287344068403,Respiratory Disease
40.42207992277933,102.50069062490518,87.78612417014408,Respiratory Disease
41.973138981558655,89.16506629530096,94.11323172337573,Heat Stress
40.109018554827436,87.56695163365293,92.91834976853336,Heat Stress
37.82353030945479,77.49704545593609,93.66918956768865,Milk Fever
37.62456500553505,80.41244930342904,95.15189747341579,Milk Fever
40.099278176880404,91.36373239530926,95.91368667691067,Mastitis
36.74950536559358,60.08803218007573,89.75537242333546,Circulatory Shock
39.38663282344216,103.80352126602114,91.20607969946768,Respiratory Disease
38.89613598840535,116.57766731765219,96.7293873036893,Healthy
38.57856885777637,103.68952506267279,98.63528380807695,Healthy
40.47247701117814,92.8693891403604,94.8063236958269,Mastitis
39.7751040674101,104.70414651822188,86.50154410978752,Respiratory Disease
36.6878231572191,60.85181907940626,85.60547711231767,Circulatory Shock
37.61532249524483,88.78448272342413,95.94550484876707,Milk Fever
40.93960864289736,96.99200349964916,92.72022363362494,Heat Stress
37.43898585676232,79.10941980990329,83.33143399543266,Circulatory Shock
36.95253916951687,74.74628321789503,91.25843396363139,Milk Fever
40.366447631516635,108.69591034985567,92.33975334426535,Mastitis
40.3200435231082,90.13964523760696,95.79907204937463,Mastitis
40.398968576011754,89.58233227822798,93.48743929573858,Respiratory Disease
39.31673705614789,85.17629666588945,90.21042903466304,Respiratory Disease
41.091499359558874,89.64712417165507,91.23644267962305,Heat Stress
40.25227694052525,108.5761592137577,95.22365404200823,Mastitis
38.058027128689176,103.39515810175081,97.15264669231104,Healthy
36.30660566214831,77.9522801668477,86.94272066238943,Circulatory Shock
39.807489558014865,91.33192696825293,89.98447824281041,Respiratory Disease
37.05717644017159,79.51663779565415,86.06918530801767,Circulatory Shock
37.48298483237102,60.43283589216471,86.48974484957691,Circulatory Shock
40.965510431658416,90.27364829521362,97.06396083165215,Mastitis
38.19884453890978,85.06776229839672,90.89986214490926,Milk Fever
36.0497814453375,66.77488988487345,82.16772479869634,Circulatory Shock
39.656681777150226,97.53733760694377,97.4573865642818,Mastitis
38.466482872944795,81.2104436979018,91.1501956269698,Milk Fever
38.407312901926545,74.0925094511804,95.67983236328972,Milk Fever
36.79422432356909,60.910084755805926,81.93289013683362,Circulatory Shock
39.69155035214672,94.84233314171723,88.90260328211507,Respiratory Disease
41.77654439302301,87.01951247852183,95.32537843089715,Heat Stress
40.02578080142924,91.60373513624226,95.21325483858679,Mastitis
36.819371951404335,62.40383082891077,83.68008766025692,Circulatory Shock
36.62827050447477,83.65559000388261,95.01130356365262,Milk Fever
37.27214199570168,70.90381658180593,90.0617922867899,Circulatory Shock
37.76705395030463,108.78809979388905,99.59213216072705,Healthy
39.4562328817282,93.05779157913261,93.11567508436578,Respiratory Disease
40.24638373623277,87.55707635817392,91.22636727512545,Respiratory Disease
40.833691885910014,98.85154691865631,96.86410142202556,Mastitis
38.455791975572254,88.66945583895117,95.70654407740246,Milk Fever
40.61337978079863,92.64359315507744,93.8987427852465,Mastitis
37.35152322986061,87.58369835558196,93.33422124432181,Milk Fever
40.49632907748345,101.65428898689363,97.3114332722454,Mastitis
39.61520457247163,93.84032169480074,96.57416728224304,Mastitis
39.813538425738486,99.44866846044826,90.9988460976792,Respiratory Disease
39.0623939343847,91.24811795359264,86.09456341137684,Respiratory Disease
36.701721444271456,76.53372607342902,81.67566079075895,Circulatory Shock
40.49492596246629,98.88082556561855,94.92946615056503,Heat Stress
37.59447485575857,80.86978915417268,94.2756281055284,Milk Fever
39.25070147230396,104.4595476084061,92.5561003582788,Respiratory Disease
37.54017987521167,76.11605164898958,90.73940800805883,Milk Fever
40.15259989342317,86.70087242612142,92.83729382298056,Respiratory Disease
39.45173852967817,85.64219160964116,90.77341332157859,Respiratory Disease
37.042537172966355,75.40938211233018,90.58599790875674,Milk Fever
40.77110500298334,86.09521825594652,94.65245708755496,Heat Stress
36.750396761216194,70.45655054621858,88.33132540495566,Circulatory Shock
38.710252108900896,109.07579082767279,98.44202509246068,Healthy
39.158933867016074,92.10873361449063,92.46007400778291,Respiratory Disease
40.42361940477423,100.61889637900974,92.48191664156725,Respiratory Disease
37.252106932165454,79.40587465497505,91.87504488968804,Circulatory Shock
40.3813788066641,104.94156534258057,93.43891971323954,Mastitis
36.19149995247346,76.77005050647274,85.65971716522068,Circulatory Shock
39.69145438831881,102.17627829349713,88.63170489856506,Respiratory Disease
36.243421236471036,60.7236959506585,89.32583489875368,Circulatory Shock
36.36740856854048,75.13559613957075,86.8232505628392,Circulatory Shock
40.88625469064583,98.27454988012919,91.20681925554226,Heat Stress
36.64162940277153,89.54365813189992,90.89557138193284,Milk Fever
36.586427399099996,85.00777854181403,91.50647414417607,Milk Fever
39.603917157510246,99.13581008793629,91.32364395691287,Respiratory Disease
41.03426378402128,93.34831061067662,90.51120286535797,Heat Stress
41.73364297137698,93.23803152943857,93.7747054718056,Heat Stress
38.333147558403944,105.45248001467067,95.0715763883353,Healthy
37.69227612339307,74.82928456398432,94.53961498976312,Milk Fever
38.348860183568526,81.37538205045755,90.10136013042911,Milk Fever
40.39412293285746,107.15061215503847,93.51702440414174,Mastitis
39.87204983580686,97.12633894749064,93.29554678477959,Respiratory Disease
37.28338955102168,88.29756761234741,95.1643713563285,Milk Fever
39.446239004989,103.15781200825666,92.357484308731,Respiratory Disease
36.534208743022454,63.53108384485681,81.45258531406806,Circulatory Shock
41.02703573348354,97.56504935464693,90.76387127248034,Heat Stress
38.60466635343708,115.49307062362364,99.88653953995752,Healthy
38.315329291670984,105.19626417490069,95.73481354794104,Healthy
41.20337321724093,92.74095107007255,93.57884746526372,Heat Stress
38.79826068884097,113.89902177804923,97.57930951356164,Healthy
40.99637859834796,83.24996830948884,93.53837421645879,Heat Stress
39.744186483809344,104.84584462973893,93.00109146923347,Mastitis
37.25446481252351,60.813995905076155,81.27636959632599,Circulatory Shock
36.78055832466145,73.27620210500565,87.2071604429534,Circulatory Shock
40.322628744490345,101.61290451819268,93.69530160511184,Mastitis
36.92488175710687,71.60462574119911,86.61605051238891,Circulatory Shock
36.81647852534843,78.25984120385775,92.45194609325901,Milk Fever
40.8746308167981,96.85859325518392,95.39511072446403,Mastitis
36.73125341793042,65.06938282485788,87.9368243974254,Circulatory Shock
41.6821923412322,90.7282076616006,94.04110072090356,Heat Stress
40.738566427341,106.92248421060464,97.2181753091098,Mastitis
37.032456572634935,85.45608985723482,95.05005125562893,Milk Fever
37.93294582986039,100.51623813898973,98.38771133729476,Healthy
40.805052710980284,82.71033747121508,92.44443162966809,Heat Stress
36.83124011882034,84.38393121027309,95.28749716993563,Milk Fever
36.801473986062334,70.2731567285216,93.42386509527027,Milk Fever
41.09016682571978,95.24065442078103,93.01931524309778,Heat Stress
39.48719837307054,85.7556593612919,87.4811730721243,Respiratory Disease
38.94844804961184,101.53906403258418,98.04263636348233,Healthy
38.39038868033107,102.55426967270469,99.78399907742143,Healthy
40.25335606494684,89.86603855965934,90.88140038852423,Respiratory Disease
37.09187393534308,83.15556814476358,95.91262430621796,Milk Fever
40.014193064989776,81.1426543868666,93.38891497731838,Heat Stress
37.98007440154592,113.2760905524361,98.38560319867504,Healthy
38.62630660168725,112.3428997320806,98.22911193143243,Healthy
41.019970158627,88.00310545730798,90.59798353246066,Heat Stress
39.57798402796656,97.09663711086326,95.97390748123749,Mastitis
38.72560810642392,106.92199453075571,96.33796338363986,Healthy
39.865095024827795,109.195820408097,94.67310688695896,Mastitis
36.920559722774364,65.69936555154624,85.70020108392103,Circulatory Shock
39.73923839381204,98.88207113813237,92.12605494191817,Mastitis
40.04064024071223,102.8363903360287,92.30994414268784,Mastitis
37.037594192333955,79.40864495326483,94.73486370775747,Milk Fever
39.665647795116655,98.05407441989121,94.32783652638732,Mastitis
38.40484138950691,87.04279127708952,95.02163306885974,Milk Fever
40.015080053266466,96.90033679849132,92.62796264207888,Mastitis
38.94160547620418,112.25879164989051,99.75464297251274,Healthy
39.35627418089109,102.05967938060273,87.01507509975116,Respiratory Disease
36.12479051527726,63.50643356757198,84.3179843851107,Circulatory Shock
40.15020834913345,91.61230810339204,96.70100901552745,Mastitis
37.90570164679207,74.71284663999374,92.75349914579242,Milk Fever
38.45461561689567,119.38205260281623,97.6651443362307,Healthy
38.1952227484313,73.62100720944295,94.63515853897556,Milk Fever
39.677243908679166,102.18092659413313,93.23438711593266,Respiratory Disease
36.627907778507875,78.41529628244639,88.82888539872138,Circulatory Shock
39.50956856510989,100.69118438312617,96.26253089007447,Mastitis
36.835228512293256,73.02682517383066,90.31554882744408,Milk Fever
38.36321126681382,111.84700657186724,95.71068561896729,Healthy
41.65177645285363,90.97865048998675,95.37487260839147,Heat Stress
37.116789183930294,73.76789534800984,95.73898874866259,Milk Fever
39.99555671838938,104.58523731217285,90.07045366599549,Respiratory Disease
39.63206541182078,89.0454636348406,86.99099362764069,Respiratory Disease
40.75740671116232,86.77108054874103,90.58150396240197,Heat Stress
39.75754206922315,100.04309784515331,88.01269178619427,Respiratory Disease
38.101385601833464,81.82899862886049,92.5962294877593,Milk Fever
39.87257541311481,90.00061437690765,93.21076968951475,Mastitis
40.34511254672578,105.97311560713273,92.81396880296226,Mastitis
